002276,万马股份,6.2
002277,友阿股份,7.1
002278,神开股份,5.9
002279,久其软件,5.4
002280,联络互动,6.3
002281,光迅科技,6.8
002282,博深股份,6.4
002283,天润曲轴,6.5
002284,亚太股份,6.1
002285,世联行,7.2
002286,保龄宝,6.1
002287,奇正藏药,6.2
002288,超华科技,6.5
002289,*ST宇顺,5.4
002290,*ST中科,7.4
002291,星期六,6.1
002292,奥飞娱乐,7.4
002293,罗莱生活,7.5
002294,信立泰,7.4
002295,精艺股份,5.9
002296,辉煌科技,6.4
002297,博云新材,7.1
002298,中电兴发,7.5
002299,圣农发展,7.4
002300,太阳电缆,6.6
002301,齐心集团,7.0
002302,西部建设,6.7
002303,美盈森,7.5
002304,洋河股份,7.7
002305,南国置业,6.3
002306,ST云网,7.8
002307,北新路桥,6.3
002308,威创股份,6.9
002309,中利集团,5.8
002310,东方园林,6.6
002311,海大集团,7.0
002312,三泰控股,6.3
002313,日海智能,6.7
002314,南山控股,7.0
002315,焦点科技,6.4
002316,亚联发展,5.8
002317,众生药业,6.1
002318,久立特材,8.1
002319,乐通股份,6.0
002320,海峡股份,8.1
002321,华英农业,5.2
002322,理工环科,6.6
002323,ST百特,6.5
002324,普利特,6.8
002325,洪涛股份,6.9
002326,永太科技,7.1
002327,富安娜,7.5
002328,新朋股份,6.6
002329,皇氏集团,5.3
002330,得利斯,4.9
002331,皖通科技,7.0
002332,仙琚制药,5.8
002333,*ST罗普,5.6
002334,英威腾,6.2
002335,科华恒盛,7.3
002336,*ST人乐,5.7
002337,赛象科技,6.7
002338,奥普光电,7.1
002339,积成电子,5.5
002340,格林美,7.1
002341,新纶科技,5.5
002342,巨力索具,5.5
002343,慈文传媒,6.5
002344,海宁皮城,7.5
002345,潮宏基,6.5
002346,柘中股份,6.4
002347,泰尔股份,6.4
002348,高乐股份,6.2
002349,精华制药,6.0
002350,北京科锐,5.3
002351,漫步者,7.5
002352,顺丰控股,7.1
002353,杰瑞股份,7.3
002354,天神娱乐,5.8
002355,兴民智通,6.8
002356,*ST赫美,6.6
002357,富临运业,6.6
002358,森源电气,6.6
002359,*ST北讯,4.8
002360,同德化工,6.4
002361,神剑股份,6.0
002362,汉王科技,6.6
002363,隆基机械,6.5
002364,中恒电气,6.0
002365,永安药业,4.8
002366,台海核电,5.6
002367,康力电梯,7.7
002368,太极股份,7.0
002369,卓翼科技,6.2
002370,亚太药业,5.8
002371,北方华创,7.4
002372,伟星新材,7.7
002373,千方科技,7.8
002374,丽鹏股份,6.0
002375,亚厦股份,7.5
002376,新北洋,7.5
002377,国创高新,6.2
002378,章源钨业,7.1
002379,宏创控股,5.7
002380,科远智慧,6.5
002381,双箭股份,7.5
002382,蓝帆医疗,6.6
002383,合众思壮,7.1
002384,东山精密,8.0
002385,大北农,7.4
002386,天原集团,6.2
002387,维信诺,7.4
002388,新亚制程,6.5
002389,航天彩虹,7.0
002390,信邦制药,5.7
002391,长青股份,6.1
002392,北京利尔,7.3
002393,力生制药,6.6
002394,联发股份,6.7
002395,双象股份,5.9
002396,星网锐捷,7.0
002397,梦洁股份,6.6
002398,垒知集团,6.8
002399,海普瑞,7.0
002400,省广集团,7.1
002401,中远海科,7.0
002402,和而泰,7.7
002403,爱仕达,6.3
002404,嘉欣丝绸,6.3
002405,四维图新,7.5
002406,远东传动,6.5
002407,多氟多,6.8
002408,齐翔腾达,6.8
002409,雅克科技,8.2
002410,广联达,7.6
002411,延安必康,6.5
002412,汉森制药,6.7
002413,雷科防务,7.1
002414,高德红外,7.6
002415,海康威视,7.7
002416,爱施德,7.6
002417,深南股份,6.6
002418,康盛股份,5.8
002419,天虹股份,6.2
002420,*ST毅昌,6.1
002421,达实智能,7.2
002422,科伦药业,6.5
002423,中粮资本,6.2
002424,贵州百灵,6.9
002425,凯撒文化,7.4
002426,胜利精密,6.2
002427,*ST尤夫,5.2
002428,云南锗业,7.8
002429,兆驰股份,7.5
002430,杭氧股份,6.9
002431,棕榈股份,6.7
002432,九安医疗,6.4
002433,太安堂,5.8
002434,万里扬,7.6
002435,长江健康,6.8
002436,兴森科技,7.6
002437,誉衡药业,6.7
002438,江苏神通,6.8
002439,启明星辰,7.5
002440,闰土股份,6.6
002441,众业达,7.0
002442,龙星化工,5.9
002443,金洲管道,6.5
002444,巨星科技,8.0
002445,ST中南,7.3
002446,盛路通信,7.3
002447,晨鑫科技,6.3
002448,中原内配,6.4
002449,国星光电,7.3
002450,*ST康得,6.1
002451,摩恩电气,6.0
002452,长高集团,6.6
002453,华软科技,5.3
002454,松芝股份,6.1
002455,百川股份,4.7
002456,欧菲光,7.3
002457,青龙管业,5.7
002458,益生股份,6.2
002459,晶澳科技,7.5
002460,赣锋锂业,7.8
002461,珠江啤酒,6.7
002462,嘉事堂,5.3
002463,沪电股份,8.0
002464,众应互联,6.2
002465,海格通信,7.2
002466,天齐锂业,6.8
002467,二六三,7.2
002468,申通快递,7.0
002469,三维工程,6.7
002470,金正大,6.6
002471,中超控股,5.7
002472,双环传动,5.7
002473,圣莱达,6.0
002474,榕基软件,6.7
002475,立讯精密,7.3
002476,宝莫股份,6.7
002478,常宝股份,6.3
002479,富春环保,6.3
002480,新筑股份,6.4
002481,双塔食品,6.5
002482,广田集团,6.6
002483,润邦股份,6.4
002484,江海股份,7.8
002485,希努尔,6.2
002486,嘉麟杰,6.1
002487,大金重工,7.2
002488,金固股份,6.9
002489,浙江永强,7.8
002490,山东墨龙,5.9
002491,通鼎互联,6.6
002492,恒基达鑫,6.0
002493,荣盛石化,7.0
002494,华斯股份,5.9
002495,佳隆股份,5.8
002496,辉丰股份,6.1
002497,雅化集团,7.1
002498,汉缆股份,7.8
002499,*ST科林,6.8
002500,山西证券,7.2
002501,*ST利源,5.6
002502,鼎龙文化,6.6
002503,搜于特,5.7
