id,name,area,dazhihui,eastmoney,jinrongjie,jinrongjie_score,tonghuashun
600185,格力地产,SH,8.0,70.32,21.24,64.90,6.8
600186,莲花健康,SH,5.1,58.58,23.43,55.92,5.1
600187,国中水务,SH,6.6,61.49,20.05,62.51,4.8
600188,兖州煤业,SH,7.2,74.12,22.49,60.16,5.6
600189,吉林森工,SH,5.9,60.72,23.64,46.14,4.4
600190,锦州港,SH,6.4,68.97,86.74,62.59,5.2
600191,华资实业,SH,5.7,47.53,34.14,61.25,4.1
600192,长城电工,SH,6.1,58.31,20.46,73.19,5.0
600193,ST创兴,SH,6.7,62.85,24.32,52.62,5.5
600195,中牧股份,SH,7.2,81.09,96.08,72.73,7.5
600196,复星医药,SH,6.1,67.77,20.0,41.77,4.5
600197,伊力特,SH,6.7,65.94,21.58,69.04,4.1
600198,大唐电信,SH,7.0,56.91,20.29,63.37,4.5
600199,金种子酒,SH,7.2,57.49,20.45,59.04,4.6
600200,江苏吴中,SH,6.4,56.07,21.08,66.29,4.6
600201,生物股份,SH,7.4,70.04,62.61,61.09,5.8
600202,哈空调,SH,6.4,67.05,21.35,71.94,5.0
600203,福日电子,SH,6.2,69.63,20.01,69.00,4.7
600206,有研新材,SH,7.3,70.59,22.46,47.33,5.8
600207,安彩高科,SH,7.0,65.26,21.33,67.63,5.4
600208,新湖中宝,SH,7.3,67.42,22.35,48.17,5.0
600209,ST罗顿,SH,6.5,63.9,36.04,53.07,4.5
600210,紫江企业,SH,6.6,68.24,21.05,56.39,4.9
600211,西藏药业,SH,6.1,66.68,34.93,58.77,6.3
600212,*ST江泉,SH,6.8,57.29,20.78,51.54,4.7
600213,亚星客车,SH,5.7,54.42,22.28,65.88,4.4
600215,*ST经开,SH,6.1,50.82,85.63,52.41,4.2
600216,浙江医药,SH,7.3,72.21,20.0,44.20,6.8
600217,中再资环,SH,7.5,74.94,78.21,51.82,6.4
600218,全柴动力,SH,6.6,59.09,38.31,67.92,5.9
600219,南山铝业,SH,7.9,66.52,20.23,60.31,5.9
600220,江苏阳光,SH,6.2,62.85,23.26,60.48,4.2
600221,海航控股,SH,6.3,60.98,20.22,53.87,4.8
600222,太龙药业,SH,6.3,59.35,20.01,54.49,4.8
600223,鲁商发展,SH,7.2,64.14,42.39,68.08,6.3
600225,*ST松江,SH,6.1,49.79,78.89,43.43,3.7
600226,瀚叶股份,SH,6.9,0.001,46.2,41.49,4.3
600227,圣济堂,SH,5.9,62.76,20.0,51.97,5.0
600228,ST昌九,SH,5.1,55.58,20.0,72.38,4.7
600229,城市传媒,SH,7.7,69.43,23.46,67.12,6.2
600230,沧州大化,SH,5.9,57.78,20.03,61.28,3.5
600231,凌钢股份,SH,6.4,68.19,20.12,52.04,4.9
600232,金鹰股份,SH,6.1,56.23,21.14,62.36,4.7
600233,圆通速递,SH,7.2,72.34,72.43,47.07,6.7
600234,ST山水,SH,6.1,66.22,22.18,67.94,5.5
600235,民丰特纸,SH,6.0,65.14,21.39,63.05,6.0
600236,桂冠电力,SH,7.1,67.86,20.47,39.98,5.6
600237,铜峰电子,SH,6.9,57.23,23.36,57.81,4.8
600238,ST椰岛,SH,5.7,56.22,20.84,74.64,4.5
600239,云南城投,SH,7.9,53.37,20.0,61.19,5.7
600241,*ST时万,SH,6.5,55.71,20.03,50.55,4.2
600242,中昌数据,SH,5.2,51.85,20.04,62.67,4.0
600243,*ST海华,SH,6.1,54.01,20.17,58.21,4.1
600246,万通地产,SH,7.2,67.65,41.7,53.52,7.0
600247,ST成城,SH,6.4,52.57,21.76,57.30,3.7
600248,延长化建,SH,5.7,60.78,55.03,59.91,4.8
600249,两面针,SH,6.2,60.51,20.1,54.14,4.0
600250,南纺股份,SH,6.1,63.23,20.46,61.59,5.2
600251,冠农股份,SH,5.9,60.3,32.48,49.24,4.3
600252,中恒集团,SH,6.9,73.81,27.23,38.98,5.3
600255,*ST梦舟,SH,7.0,54.02,20.61,71.37,5.1
600256,广汇能源,SH,7.2,70.76,20.42,51.77,5.3
600257,大湖股份,SH,6.9,54.84,26.3,58.97,4.3
600258,首旅酒店,SH,7.0,71.3,20.0,51.64,7.1
600259,广晟有色,SH,7.1,70.4,20.06,50.74,5.3
600260,凯乐科技,SH,7.3,80.12,98.3,46.98,6.8
600261,阳光照明,SH,7.0,71.21,23.14,65.16,5.5
600262,北方股份,SH,6.4,68.53,22.74,66.48,5.2
600265,ST景谷,SH,5.3,53.98,39.78,53.08,4.1
600266,城建发展,SH,7.5,56.08,20.0,52.14,4.3
600267,海正药业,SH,5.1,50.35,20.12,40.49,4.2
600268,国电南自,SH,5.9,57.36,20.0,64.84,5.0
600269,赣粤高速,SH,6.9,58.32,23.91,68.70,5.5
600271,航天信息,SH,6.0,61.09,30.59,56.41,4.5
600272,开开实业,SH,5.4,53.88,20.04,64.22,3.6
600273,嘉化能源,SH,7.7,73.4,20.0,49.13,5.0
600275,ST昌鱼,SH,6.1,57.57,22.02,61.54,3.9
600276,恒瑞医药,SH,6.8,74.03,31.36,49.92,5.7
600277,亿利洁能,SH,7.2,70.84,20.41,57.57,5.3
600278,东方创业,SH,6.8,61.34,25.25,48.95,4.9
600279,重庆港九,SH,6.5,61.84,20.05,73.66,4.7
600280,*ST中商,SH,5.7,46.41,20.46,46.20,3.6
600281,太化股份,SH,6.3,66.9,21.19,53.89,5.0
600282,南钢股份,SH,7.5,75.9,38.76,54.66,6.5
600283,钱江水利,SH,5.8,57.59,23.83,64.82,4.2
600284,浦东建设,SH,6.8,65.02,90.21,59.68,4.6
600285,羚锐制药,SH,6.7,64.98,20.01,52.77,5.0
600287,江苏舜天,SH,7.4,63.77,20.52,59.72,5.5
600288,大恒科技,SH,7.0,65.86,20.04,67.70,5.1
600289,*ST信通,SH,6.0,48.15,20.72,51.43,3.5
600290,*ST华仪,SH,5.8,51.7,20.47,62.20,3.7
600291,西水股份,SH,8.1,67.89,20.04,68.14,6.6
600292,远达环保,SH,6.5,65.91,21.25,74.92,4.8
600293,三峡新材,SH,6.6,56.18,20.0,47.36,4.5
600295,鄂尔多斯,SH,7.1,67.43,20.0,72.01,5.5
600297,广汇汽车,SH,6.8,67.12,53.55,48.69,5.5
600298,安琪酵母,SH,7.1,71.29,20.0,56.06,5.3
600299,安迪苏,SH,6.5,73.98,21.75,60.11,5.8
600300,维维股份,SH,5.6,54.24,21.46,56.80,4.6
600301,ST南化,SH,5.4,66.61,40.71,60.67,5.7
600302,标准股份,SH,5.6,63.98,20.06,53.61,4.6
600303,曙光股份,SH,5.8,58.17,20.14,53.53,4.1
600305,恒顺醋业,SH,6.3,65.89,20.0,71.61,5.0
600306,*ST商城,SH,5.7,51.41,20.07,68.59,4.7
600307,酒钢宏兴,SH,6.9,61.7,20.71,50.50,4.5
600308,华泰股份,SH,7.7,75.02,93.22,68.75,5.9
600309,万华化学,SH,7.7,76.27,95.35,38.12,6.7
600310,桂东电力,SH,6.5,60.76,20.13,51.15,4.7
600311,*ST荣华,SH,5.5,43.39,20.2,61.98,4.3
600312,平高电气,SH,6.9,69.43,21.66,60.59,4.5
600313,农发种业,SH,5.0,52.2,27.3,59.39,4.2
600315,上海家化,SH,7.3,69.72,20.0,54.51,6.9
600316,洪都航空,SH,6.3,64.46,23.2,44.28,4.0
600317,营口港,SH,7.4,72.38,21.48,51.58,5.7
600318,新力金融,SH,6.7,63.86,23.13,69.83,4.8
600319,ST亚星,SH,5.2,59.91,21.32,65.85,4.8
600320,振华重工,SH,6.7,63.44,22.85,61.39,5.0
600321,正源股份,SH,5.1,51,22.42,62.93,4.3
600322,天房发展,SH,7.0,62,20.94,48.25,4.7
600323,瀚蓝环境,SH,7.2,75.37,68.56,66.45,6.9
600325,华发股份,SH,8.2,76.48,23.04,60.98,5.6
600326,西藏天路,SH,7.4,73.99,40.52,74.14,5.8
600327,大东方,SH,6.2,65.79,20.1,69.38,5.4
600328,兰太实业,SH,5.9,57.22,40.19,63.76,4.4
600329,中新药业,SH,7.2,72.42,73.34,55.95,6.3
600330,天通股份,SH,8.2,67.16,95.13,52.84,6.7
600331,宏达股份,SH,7.1,65.68,20.0,61.32,5.1
600332,白云山,SH,6.7,77.12,20.65,40.08,5.4
600333,长春燃气,SH,6.3,52.13,22.78,58.96,3.7
600335,国机汽车,SH,6.3,64.22,20.26,61.40,5.0
600336,澳柯玛,SH,6.9,69.17,70.09,59.25,4.8
600337,美克家居,SH,6.5,56.4,20.05,65.71,5.4
600338,西藏珠峰,SH,6.8,66.12,20.95,60.47,5.9
600339,中油工程,SH,6.6,59.79,22.22,64.29,4.8
600340,华夏幸福,SH,8.1,72.64,20.0,65.38,7.2
600343,航天动力,SH,7.0,57.86,20.76,61.56,3.8
600345,长江通信,SH,7.1,66.23,23.37,58.03,4.7
600346,恒力石化,SH,7.1,75.32,62.05,64.37,7.2
600348,阳泉煤业,SH,7.2,69.73,20.0,61.98,5.3
600350,山东高速,SH,7.6,70.03,20.0,51.80,7.3
600351,亚宝药业,SH,5.6,57.73,20.36,65.97,4.8
600352,浙江龙盛,SH,7.8,75.09,21.63,65.00,5.8
600353,旭光股份,SH,5.6,58.39,20.15,54.22,5.0
600354,*ST敦种,SH,5.7,58.54,20.18,68.32,5.4
600355,精伦电子,SH,6.8,58.85,20.0,59.57,4.3
600356,恒丰纸业,SH,5.5,63.91,20.02,62.96,5.2
600358,*ST联合,SH,6.5,57.16,20.78,49.46,4.4
600359,新农开发,SH,6.0,58.41,29.1,51.77,4.6
600360,华微电子,SH,7.2,67.45,23.19,57.63,5.3
600361,华联综超,SH,5.3,66.97,24.34,56.48,6.3
600362,江西铜业,SH,7.1,71.44,20.0,54.10,5.4
600363,联创光电,SH,7.4,72.64,24.97,58.64,5.3
600365,通葡股份,SH,5.6,62.59,20.0,68.39,4.9
600366,宁波韵升,SH,6.8,58.12,23.15,64.58,4.3
600367,红星发展,SH,6.2,64.82,20.17,59.50,4.9
600368,五洲交通,SH,6.7,59.73,74.92,62.05,5.4
600369,西南证券,SH,7.2,70.96,20.21,50.86,5.3
600370,三房巷,SH,4.7,64.37,20.5,53.17,4.7
600371,万向德农,SH,6.3,59.05,90.39,64.87,5.2
600372,中航电子,SH,7.3,69.86,95.99,54.47,6.8
600373,中文传媒,SH,6.9,72.86,20.02,48.92,5.5
600375,华菱星马,SH,6.8,67.85,73.67,69.31,5.5
600376,首开股份,SH,7.7,59.76,78.19,67.79,5.8
600377,宁沪高速,SH,7.4,68.5,31.6,51.68,6.8
600378,昊华科技,SH,7.3,75.22,20.28,62.30,5.0
600379,宝光股份,SH,6.3,66.38,91.77,61.73,5.3
600380,健康元,SH,7.2,69.95,20.0,66.04,5.0
600381,青海春天,SH,5.1,53.3,20.09,46.88,4.1
600382,广东明珠,SH,8.1,69.88,25.24,71.85,5.9
600383,金地集团,SH,7.8,67.48,20.06,47.78,5.6
600385,ST金泰,SH,5.1,53.28,20.71,69.42,4.2
600386,北巴传媒,SH,6.3,59.11,20.0,58.68,4.4
600387,海越能源,SH,6.8,60.22,20.23,63.45,4.9
600388,龙净环保,SH,6.8,70.84,20.0,55.17,5.3
600389,江山股份,SH,6.8,72.44,21.19,65.57,5.9
600390,五矿资本,SH,6.8,73.35,65.99,63.90,5.6
600391,航发科技,SH,6.1,59.97,21.09,47.61,3.9
600392,盛和资源,SH,7.3,69.01,20.01,58.83,4.9
600393,粤泰股份,SH,6.7,64.23,20.28,65.27,5.0
600395,盘江股份,SH,7.0,69.49,20.03,56.70,5.4
600396,金山股份,SH,6.3,56.57,20.0,59.49,4.4
600397,安源煤业,SH,5.5,61.76,20.05,51.19,5.1
600398,海澜之家,SH,7.1,73.85,23.17,55.79,6.3
600399,ST抚钢,SH,6.7,65.99,76.0,57.59,4.7
600400,红豆股份,SH,6.7,66.8,23.68,57.94,5.7
600403,大有能源,SH,6.0,62.12,23.41,61.26,6.4
600405,动力源,SH,5.3,54.63,21.7,59.90,4.0
600406,国电南瑞,SH,6.9,78.2,22.16,39.94,4.9
600408,ST安泰,SH,5.1,62.45,23.2,58.76,4.0
600409,三友化工,SH,6.6,63.17,20.04,40.07,4.1
600410,华胜天成,SH,7.7,80.88,92.14,54.94,6.6
600415,小商品城,SH,7.4,67.83,20.12,53.85,5.5
600416,*ST湘电,SH,6.4,61.56,24.81,65.55,5.4
600418,江淮汽车,SH,6.6,55.63,21.16,68.85,5.7
600419,天润乳业,SH,6.0,65.67,94.56,63.81,6.3
600420,现代制药,SH,6.0,63.86,23.16,50.11,4.8
600421,*ST仰帆,SH,6.6,70.06,54.45,61.81,5.8
600422,昆药集团,SH,6.6,65.85,24.0,60.34,4.2
600423,ST柳化,SH,6.1,62.34,20.05,52.27,4.7
600425,青松建化,SH,8.0,73.41,71.02,55.36,6.4
600426,华鲁恒升,SH,7.0,76.62,23.2,55.26,6.4
600428,中远海特,SH,6.2,61.54,21.48,67.38,4.5
600429,三元股份,SH,5.4,58.26,41.64,73.05,4.9
600433,冠豪高新,SH,6.9,68.32,20.48,65.39,4.9
600435,北方导航,SH,6.9,60.93,20.76,60.93,4.1
600436,片仔癀,SH,7.4,72.41,53.02,49.77,6.5
600438,通威股份,SH,7.6,80.12,38.76,50.10,7.7
600439,瑞贝卡,SH,6.0,66.55,20.05,51.36,5.7
600444,国机通用,SH,6.3,63.37,20.03,78.63,4.9
600446,金证股份,SH,6.5,68.36,20.15,55.65,5.2
600448,华纺股份,SH,6.1,59.88,20.06,62.07,4.7
600449,宁夏建材,SH,8.4,74.53,20.0,73.89,6.6
600452,涪陵电力,SH,7.1,75.3,20.03,54.84,5.9
600455,博通股份,SH,6.6,60.33,20.0,57.73,5.2
600456,宝钛股份,SH,8.1,71.97,37.22,58.05,5.9
600458,时代新材,SH,6.8,62.01,20.38,66.67,4.3
600459,贵研铂业,SH,8.5,81.86,88.7,73.49,6.3
600460,士兰微,SH,7.0,62.35,20.0,63.94,4.8
600461,洪城水业,SH,6.6,72.78,20.0,55.23,5.9
600462,*ST九有,SH,6.0,63.13,20.0,69.31,6.3
600463,空港股份,SH,6.6,62.37,20.09,73.87,5.0
600466,蓝光发展,SH,7.4,78.02,22.5,64.94,5.3
600467,好当家,SH,6.9,57.44,58.13,56.28,4.5
600468,百利电气,SH,5.9,68.42,25.62,50.22,5.3
600469,风神股份,SH,6.0,64.73,23.8,68.31,5.4
600470,*ST六化,SH,6.1,49.8,21.27,63.27,4.1
600475,华光股份,SH,7.4,68.62,21.04,67.72,5.6
600476,湘邮科技,SH,6.3,60.01,20.0,70.79,4.6
600477,杭萧钢构,SH,7.5,70.18,21.63,59.28,5.4
600478,科力远,SH,7.4,60.43,20.0,58.57,5.2
600479,千金药业,SH,6.0,67.47,20.11,51.59,4.8
600480,凌云股份,SH,7.1,69.5,86.26,58.54,6.6
600481,双良节能,SH,7.3,64.17,85.66,58.71,5.8
600482,中国动力,SH,6.8,62.32,20.21,53.41,4.0
600483,福能股份,SH,6.8,65.11,20.77,54.48,4.8
600486,扬农化工,SH,6.8,74.71,70.84,55.20,5.5
600487,亨通光电,SH,6.8,67.35,27.66,57.16,5.3
600488,天药股份,SH,5.3,60.66,20.14,60.65,4.9
600489,中金黄金,SH,6.9,65.66,20.37,50.53,4.7
600490,鹏欣资源,SH,6.8,65.15,20.12,60.46,4.6
600491,龙元建设,SH,7.3,76.11,20.0,57.14,7.2
600493,凤竹纺织,SH,5.5,62.24,20.07,66.63,4.8
600495,晋西车轴,SH,6.1,56.59,20.36,56.74,3.8
600496,精工钢构,SH,6.5,68.42,22.86,57.85,5.0
600497,驰宏锌锗,SH,7.4,70.96,20.71,64.99,5.2
600498,烽火通信,SH,6.5,73.87,23.12,61.60,4.7
600499,科达洁能,SH,7.0,62.21,20.23,54.23,5.2
600500,中化国际,SH,6.5,64.25,20.04,55.45,5.0
600501,航天晨光,SH,6.7,63.75,20.12,61.06,5.0
600502,安徽建工,SH,7.0,63.92,23.4,62.04,5.2
600503,华丽家族,SH,7.9,70.69,75.77,62.26,6.6
600505,西昌电力,SH,5.9,61.51,77.91,54.49,4.9
600506,香梨股份,SH,5.9,57.54,22.76,59.04,4.1
600507,方大特钢,SH,7.1,74.26,20.14,57.25,5.2
600508,上海能源,SH,6.8,67.91,20.99,70.68,6.0
600509,天富能源,SH,7.2,63.24,20.85,50.41,4.5
600510,黑牡丹,SH,7.3,71.7,71.81,58.94,6.4
600511,国药股份,SH,6.6,70.27,23.18,46.22,4.2
600512,腾达建设,SH,6.0,53.07,20.82,49.17,4.2
600513,联环药业,SH,5.7,56.56,47.58,61.86,4.8
600515,海航基础,SH,6.8,52.54,21.16,40.66,4.5
600516,方大炭素,SH,6.7,66.94,20.08,50.13,4.6
600517,国网英大,SH,6.1,63.14,95.54,57.93,5.0
600518,ST康美,SH,4.8,46.2,20.56,60.51,3.8
600519,贵州茅台,SH,7.7,76.02,46.0,52.01,6.8
600520,文一科技,SH,6.6,57.16,20.0,65.75,4.6
600521,华海药业,SH,6.8,66.63,20.02,49.75,5.3
600522,中天科技,SH,7.6,79.02,46.64,67.55,6.3
600523,贵航股份,SH,7.5,62.61,20.9,64.69,4.5
600525,长园集团,SH,7.3,55.02,20.56,49.85,5.2
600526,菲达环保,SH,5.7,59.36,32.9,66.28,5.0
600527,江南高纤,SH,5.1,59.39,20.0,61.95,4.0
600528,中铁工业,SH,7.1,74.9,94.37,56.93,6.0
600529,山东药玻,SH,6.9,69.73,82.24,64.40,6.6
600530,*ST交昂,SH,5.8,51.59,20.25,64.04,4.3
600531,豫光金铅,SH,5.8,59.91,20.5,65.87,4.3
600532,宏达矿业,SH,7.0,71.7,20.0,57.97,6.2
600533,栖霞建设,SH,7.8,68.36,61.7,55.19,6.1
600535,天士力,SH,6.6,66.2,21.02,50.84,5.3
600536,中国软件,SH,6.6,78.43,84.07,48.47,6.2
600537,亿晶光电,SH,7.1,59.38,20.04,65.13,4.5
600538,国发股份,SH,6.4,58.73,20.04,65.25,4.4
600539,ST狮头,SH,6.9,61.17,22.72,56.68,5.5
600540,新赛股份,SH,5.8,61.43,51.83,60.36,5.3
600543,莫高股份,SH,5.4,55.72,25.44,66.75,4.2
600545,卓郎智能,SH,6.6,70.26,20.03,66.54,4.9
600546,山煤国际,SH,7.3,78.72,48.3,63.30,6.7
600547,山东黄金,SH,6.9,68.05,86.62,57.76,5.5
600548,深高速,SH,6.9,71.4,62.95,52.90,6.2
600549,厦门钨业,SH,6.9,73.79,20.1,57.74,5.6
600550,保变电气,SH,5.6,58.06,20.67,64.52,4.2
600551,时代出版,SH,7.0,62.46,20.85,66.97,5.0
600552,凯盛科技,SH,7.3,65.76,24.67,57.33,5.6
600555,*ST海创,SH,6.5,45.21,21.83,49.50,4.2
600556,天下秀,SH,5.9,65.3,20.0,61.31,5.5
600557,康缘药业,SH,6.6,63.15,20.45,45.07,4.8
600558,大西洋,SH,5.8,58.77,21.08,48.18,4.6
600559,老白干酒,SH,5.4,64.5,75.24,56.83,5.9
600560,金自天正,SH,6.2,65.21,20.0,63.14,6.6
600561,江西长运,SH,5.7,54.07,20.32,51.48,4.6
600562,国睿科技,SH,6.7,66.54,99.68,59.61,5.9
600563,法拉电子,SH,8.2,77.4,89.64,49.65,6.9
600565,迪马股份,SH,7.6,60.08,82.29,63.11,6.3
600566,济川药业,SH,6.8,66.86,21.12,60.18,5.7
600567,山鹰纸业,SH,6.6,65.12,20.1,53.46,5.3
600568,中珠医疗,SH,7.5,51.31,20.88,59.03,4.4
600569,安阳钢铁,SH,6.2,61.88,21.04,45.40,4.7
600570,恒生电子,SH,7.6,81.07,72.86,57.51,6.5
600571,信雅达,SH,6.4,54.53,20.51,57.25,4.3
600572,康恩贝,SH,7.1,60.85,24.52,44.51,4.9
600573,惠泉啤酒,SH,4.6,59.53,20.24,69.12,4.7
600575,淮河能源,SH,7.6,67.22,80.58,47.76,6.5
600576,祥源文化,SH,6.8,57.05,20.41,56.99,5.2
600577,精达股份,SH,7.5,77.53,43.04,43.66,5.9
600578,京能电力,SH,7.7,73.19,74.16,54.48,6.7
600579,克劳斯,SH,5.8,57.97,20.15,65.66,4.4
600580,卧龙电驱,SH,7.1,74.72,20.25,44.34,5.8
600581,八一钢铁,SH,5.6,63.49,20.06,46.69,4.4
600582,天地科技,SH,7.2,68.92,73.26,54.52,6.6
600583,海油工程,SH,6.6,66.82,51.03,42.14,4.6
600584,长电科技,SH,7.6,81.72,95.24,55.67,6.9
600585,海螺水泥,SH,8.0,81.04,89.81,39.56,7.2
600586,金晶科技,SH,6.1,64.53,20.66,66.25,5.3
600587,新华医疗,SH,5.9,55.83,20.32,49.86,3.9
600588,用友网络,SH,7.1,80.81,81.15,49.94,7.0
600589,广东榕泰,SH,6.8,0.001,97.87,56.00,4.8
600590,泰豪科技,SH,6.4,65.68,22.92,58.41,4.2
600592,龙溪股份,SH,6.7,56.94,20.8,56.17,4.3
600593,大连圣亚,SH,6.4,57.5,62.97,64.29,6.5
600594,益佰制药,SH,7.3,61,90.34,58.73,5.8
600595,ST中孚,SH,5.4,50.1,20.34,56.85,4.5
600596,新安股份,SH,6.8,59.11,33.16,67.91,3.9
600597,光明乳业,SH,6.6,64.98,43.47,64.72,6.5
600598,北大荒,SH,7.8,68.18,56.82,62.66,6.4
600599,熊猫金控,SH,6.6,59.93,27.13,66.44,3.8
600600,青岛啤酒,SH,7.4,84.53,20.0,48.07,7.0
600601,方正科技,SH,7.8,67.09,71.33,51.14,6.1
600602,云赛智联,SH,6.6,71.28,21.06,57.97,5.1
600603,广汇物流,SH,6.5,69.83,35.05,64.86,5.3
600604,市北高新,SH,7.7,79.4,65.11,68.13,7.2
600605,汇通能源,SH,6.5,67.84,20.03,75.71,5.1
600606,绿地控股,SH,7.4,71.74,72.42,67.40,6.8
600608,ST沪科,SH,4.6,63.64,20.0,61.84,5.1
600609,金杯汽车,SH,5.8,60.45,27.07,59.87,4.9
600611,大众交通,SH,6.7,62.48,20.05,67.70,5.0
600612,老凤祥,SH,7.1,68.28,20.0,53.32,6.4
600613,神奇制药,SH,5.0,58.49,20.02,68.25,4.7
600615,丰华股份,SH,5.3,57.08,26.02,58.94,3.5
600616,金枫酒业,SH,7.0,63.62,36.11,65.18,5.5
600617,国新能源,SH,5.9,60.94,20.05,47.22,5.2
600618,氯碱化工,SH,6.4,73.18,20.96,63.57,5.6
600619,海立股份,SH,6.1,66.08,20.03,68.96,5.4
600620,天宸股份,SH,6.8,65.28,21.85,64.91,4.9
600621,华鑫股份,SH,6.4,69.71,20.93,57.15,4.7
600622,光大嘉宝,SH,8.3,76.73,20.0,68.90,7.0
600623,华谊集团,SH,6.2,60.35,20.22,68.28,5.0
600624,复旦复华,SH,6.7,58.99,21.1,59.71,4.8
600626,申达股份,SH,6.8,67.62,20.02,40.63,5.1
600628,新世界,SH,7.1,60.45,20.44,50.71,5.3
600629,华建集团,SH,6.4,65.51,20.49,61.08,6.1
600630,龙头股份,SH,5.8,52.97,20.13,62.33,4.0
600633,浙数文化,SH,7.4,73.8,88.21,44.73,6.1
600634,*ST富控,SH,5.7,47.14,20.93,49.05,4.2
600635,大众公用,SH,7.5,66.69,20.0,68.25,6.5
600636,国新文化,SH,7.3,60.39,94.99,72.91,6.0
600637,东方明珠,SH,7.6,70.42,20.48,59.06,5.9
600638,新黄浦,SH,6.6,62.9,20.03,62.16,4.7
600639,浦东金桥,SH,6.9,80.57,20.0,60.75,7.3
600640,号百控股,SH,6.8,60.37,22.15,45.17,4.8
600641,万业企业,SH,7.3,69.36,20.29,43.21,4.7
600642,申能股份,SH,7.3,67.2,20.15,54.13,5.1
600643,爱建集团,SH,7.7,73.91,21.6,64.21,5.8
600644,乐山电力,SH,7.5,63.29,39.27,77.97,6.0
600645,中源协和,SH,5.9,61.39,21.91,42.92,4.0
600647,同达创业,SH,6.3,58.13,20.06,65.26,4.1
600648,外高桥,SH,7.0,68.7,20.63,68.86,5.1
600649,城投控股,SH,7.2,65.74,20.18,69.07,5.2
600650,锦江投资,SH,7.2,69.6,20.93,77.51,5.9
600651,*ST飞乐,SH,6.2,49.29,20.17,57.82,4.1
600652,*ST游久,SH,6.1,52.58,20.94,53.89,3.9
600653,申华控股,SH,6.8,63.37,20.13,47.68,4.6
600654,ST中安,SH,6.0,55.53,20.48,59.36,5.4
600655,豫园股份,SH,7.5,77.68,25.11,70.94,6.6
600657,信达地产,SH,7.5,69.81,20.0,59.17,6.9
600658,电子城,SH,7.7,74.72,36.26,51.38,6.6
600660,福耀玻璃,SH,8.0,78.79,69.59,57.49,6.9
600661,昂立教育,SH,6.8,57.27,20.7,50.96,5.1
600662,强生控股,SH,6.4,60.67,20.61,62.77,5.3
600663,陆家嘴,SH,7.3,77.38,43.76,65.16,6.8
600664,哈药股份,SH,5.7,55.85,20.39,42.30,3.9
600665,天地源,SH,6.8,72.09,21.65,59.45,5.6
600666,ST瑞德,SH,5.8,54.18,20.62,63.13,4.0
600667,太极实业,SH,7.6,72.66,37.52,54.58,6.5
600668,尖峰集团,SH,8.0,71.47,85.68,55.22,6.2
600671,天目药业,SH,6.0,59.87,22.65,61.66,4.5
600673,东阳光,SH,7.0,65.84,23.92,64.90,4.6
600674,川投能源,SH,7.8,70.42,20.13,50.47,5.8
600675,中华企业,SH,6.5,62.24,20.04,60.63,5.1
600676,交运股份,SH,6.6,61.46,25.0,68.48,5.0
600677,*ST航通,SH,6.0,0.001,20.39,53.60,4.1
600678,四川金顶,SH,6.0,57.54,20.17,53.53,5.1
600679,上海凤凰,SH,6.6,55.97,22.15,57.31,5.3
600681,百川能源,SH,7.2,73.21,20.34,61.11,5.4
600682,南京新百,SH,6.6,63.23,20.47,64.49,5.3
600683,京投发展,SH,7.3,70.31,61.79,48.78,6.0
600684,珠江实业,SH,6.7,59.87,20.0,71.55,4.5
600685,中船防务,SH,6.9,75.59,52.74,53.75,6.2
600686,金龙汽车,SH,6.5,60.56,20.51,66.95,4.7
600687,*ST刚泰,SH,6.5,56.41,20.14,63.09,4.9
600688,上海石化,SH,7.1,65.27,21.39,42.67,4.9
600689,上海三毛,SH,5.5,53.49,43.14,51.89,4.0
600690,海尔智家,SH,7.4,65.97,69.74,50.72,7.2
600691,阳煤化工,SH,6.3,62.38,20.39,52.38,3.9
600692,亚通股份,SH,6.1,62.44,48.57,59.24,4.3
600693,东百集团,SH,6.5,70.31,25.3,71.17,6.1
600694,大商股份,SH,6.5,58.65,26.39,66.06,4.9
600695,绿庭投资,SH,6.2,55.16,20.04,50.89,4.1
600696,ST岩石,SH,6.5,58.16,26.37,58.71,4.4
600697,欧亚集团,SH,5.6,62.52,20.32,76.96,4.8
600698,ST天雁,SH,5.9,52.55,20.53,57.93,4.2
600699,均胜电子,SH,7.2,75.86,26.62,48.69,6.0
600701,*ST工新,SH,6.3,0.001,20.42,52.87,4.6
600702,舍得酒业,SH,6.3,65.95,37.56,57.17,6.2
600703,三安光电,SH,7.8,75.17,28.22,60.41,7.0
600704,物产中大,SH,7.5,72.11,20.02,52.13,6.6
600705,中航资本,SH,7.3,71.69,21.1,56.62,5.9
600706,曲江文旅,SH,6.3,60.09,20.21,73.33,5.1
600707,彩虹股份,SH,7.1,67.29,20.01,59.78,6.1
600708,光明地产,SH,5.9,50.02,20.02,57.60,4.4
600710,苏美达,SH,6.6,65.05,22.17,63.95,5.1
600711,盛屯矿业,SH,6.4,63.25,20.0,52.74,5.1
600712,南宁百货,SH,6.0,53.86,22.97,50.66,5.0
600713,南京医药,SH,5.0,65.34,20.98,51.65,5.1
600714,金瑞矿业,SH,6.2,59.53,33.43,50.85,4.3
600715,文投控股,SH,5.9,53.34,20.0,58.35,4.7
600716,凤凰股份,SH,6.5,53.36,20.0,55.00,4.4
600717,天津港,SH,6.9,68.57,20.16,65.58,5.3
